product,db,source,sold
d300358318568d8c7822e4dc5293f72c104a8ee5ba90bb9f95fe8ac75c1b0278,2.25,product,
c22861f2860cd605c4befe0d2f981731abcbdfa06fcd822b572019e4c3dd5e04,2.25,product,
205d11912122de5ecc8c12d694cfaad084cb96336c684717ccdd87c1ce5a9371,2.25,product,
0a86c4b16bdffd549619531cb8a75ede904385356f2fb62368e5e0ae5334e0f7,3.15,product,
36775857661b1f601e491aa3eb6f5f09540dca1e47e93fa27ae0a5fc335f818c,2.4,product,
d6bd32554358af7c6c2355ae48d9fb6ca76b7b1cdb6771d8a2cae38474f5e324,3.15,product,
8c06c0706c85a62d541dd0f03b76c07ac794d0455bbded28c073ec0f3e016423,3.0,product,
6db7931a50a86abf1148d1aa5c969b59c430866c6ff2827797ea75ab2c1e0a84,3.0,product,
8cb7e8617e02135caae3d692229360fda0ce6a50940502da65ec9787e65c0d5e,3.0,product,
3ea4d9666bfd92f146fa097a4897a0de73420b52a7f573010e5f9f74cf410b6f,2.85,product,
c24532e9723001c0bd184410d7e9e21baa6744660ba64eddc3a004ff23225183,2.85,product,
30e5c51d96c4a28f3e70dfd37d0abeabf5c0fb175f027bcb1bf01bb8380cac89,2.85,product,
ee6810443d9df95f62f0e140a089f677795f6d3737398145725bd4f1a347eb84,3.0,product,
8a3f96aa2db58e28179639c8921bb660cb036fca38df76de46bac042dacbd360,2.7,product,
dbc3032f15becc2dbd027dde82dfebae69b84b1c644de1b6f1721ff4acae0dcf,2.7,product,
a189c7c15aac6c257f7fd11e1fa37bd05fa8a5afe46353dfe7dec6f85a43090c,2.7,product,
1167891b8b8163a4e73610aee488faff0a584dffd077495830e7bea714d62042,2.4,product,
f3ddb4f64f6d5b35ca0c8d2a8f2d97f08947a037bb74230bfa0ec5bb8946100b,2.4,product,
c46e31e02a2170cf4df8ebe7aa898d9daf958d7843f03f620b450a5780e68968,2.4,product,
27e2c8b4110a353bc74480c46366cfe0072b9011d88f5195441c4159d84a07b0,2.4,product,
f12b78f79242b87641471a07bcaeb35650fed28891be1c85b2dfde6fc73da08b,2.4,product,
32d4206d9f2aebb98da459302d92284aea272123be9f0e7cb7fab5b3b5cdf4b0,2.4,product,
ceb3711c8535ec64bfa11196d1c83e9e0e29bbaa22390c39457cd301afbe4e1d,2.4,product,
d9f738c54865022690380ab15aaf3e7f4bdd826b1a6a03d437575b046c368432,2.4,product,
46c7823550864a6f7c0d0357763bba36e9e067e88fc344ee7684c486f4a69557,2.4,product,
28bb47b6640673228c1fd4239eaf14457b9a4c6e07dbcf5cabbece6067f85947,2.25,product,
8d65674867713ae47af34f97ef77130d455e139d8dad3a246685a9d5501cd113,2.25,product,
5489a0778ed78cc63a5bb873c3dff5fab236e29987767850b009a2ae8bed7b39,2.25,product,
63bd73f74622803ca7572569ae780a71093646fa9bd7622ae3a99461a0d0986e,2.25,product,
293418bd7d65d8b0d2f2ce513985b0de38f21e669d131ca1ed939659ecf6fdb3,2.25,product,
4a4cd17579f8ce18d1f74443a36be17d812c2322d0f5221418be6d2519ffe2ec,2.25,product,
7a4bc56f8451f78063454372b54615865fe6e4582b79e2a8cd8cbbe7fc8aa0cd,2.1,product,
789dd06d2ab2af14d7cf256b83c3ac119f1d780d3057153380397dca8656b882,3.6,product,
61aa10cb863a032f443f4c9f7a2ca2a747737721c4edc8e9cdd9a1c06a5a5f3f,3.45,product,
2c5ee6fd16873fe22a0adf6882b531f1992bec6adac323248eb29db2c59c4b2e,3.45,product,
7f1e77128e144120131691c1ca718ef84f4c2942691fbd80eb920da94fbd9bd1,3.3,product,
293e325f712decc607a358e0fbefbf2c657c52d83a03bc5da3d1f9130fb54f4a,3.15,product,
f771e2d75485d10d413c0549269b282cee7ce6963bd421c8c9a227bf6bfbe6d3,4.8,product,
98bdd1014d91698fa58450374b2398d048e2bcfd0aec3eda00ade70e125d5d27,4.8,product,
24f106fe3b736147941ed6ade96417e2ec13ba172c9143fd3d690df6329eb6fb,4.8,product,
e1b9d7a728576aa7c5136ad2ff8f1dc69ab9cf2c0aad7f17bd8673006a78c7f2,4.65,product,
b299b610236f5226609e1080059d264c4064b15ec9b82f43e3aad30e02e586b5,4.8,product,
9ec675175d91f1fe6de9ef058ef9554b8b23e60e41aca9ff169ad1f677b48898,4.95,product,
4e3775fa82f5dd01389d82fdaf76be646e6a72d80e4a671aefb6e75f4a37deef,2.4,product,
bbc6055756fab8aaea2eea6b542e359ddde2f2d8f48e0b9cc19498e751375943,2.25,product,
4f2798fe0b2de0881b4a1a81dcb96c3a5aab53d8816e317a1918f74c550486b9,2.4,product,
176487f694c751e96e521c7a92659f86f7ec7f044e168222ee712c6a76487944,2.4,product,
2fb2b297888e784555c503172ffbe116c9cb2c88f1563b089adabc1af6940e10,2.25,product,
49527938439211befd417f0e72f700d42051eea01a33fbb72164c2d9cbb06591,2.4,product,
ab212790423c32605ec4d0606b926de8b73f461d27664a18a7572f18ca7901f4,2.25,product,
f7942914916fb5f23b32b3f82ef95253978d4aa0e81b20ddc268ca02cfd60ee5,2.4,product,
d0c1e811384a86bface6aa729d389944252561b56c213fc874760770dac5c28e,2.25,product,
9c01849a5bc92924df6db4ed15a1c8a92db824b23fc6073a2305fce2e5d3edbc,2.1,product,
eabf640d48e65eaaac685c5a829cebd7ccd45e9e1d698f49fc060d714440c944,2.25,product,
557dd80a567f23f82ecbdb516da35740b0a8db87387d479981643d85d4d4898b,2.1,product,
0633972d3b3cf3a6018263abd5ba8df6faa5b0fa778de3e5e2650ae507570305,2.25,product,
190b36797190d928f7a9766317ba04d74877b1de1f1b12fe56f703b32d19aef7,2.1,product,
ecf7a3300b721b9af98c13679aa481afe9e4f92b5a82851e9495ed2cb8d5c06e,1.95,product,
3513951c14dae20d666486146de7516ab3bbad44fd9a9319cf99594a9b0035bd,2.1,product,
5b8fc25b81b1d5d57a46cc45d4d8faea82c3d67d4c7ac01210e1aafb850adbc1,2.1,product,
0990b2c03ae571c356cefbcfa68cfd4729452d6ea4039c6605035edd4e82de95,2.1,product,
e8a547fc87df13d191f30930bd6899eedee36331e238653eb5fd27b3ed5659b5,1.95,product,
cb1dd4a765ff6e0e1ae59dc93dbf18da0207612e70a6c061edfc1853aa9b6bcb,2.1,product,
e097092a94810bbe2b6862c9933c886125fc710ac10ced55279def6c51e5571a,2.1,product,
21e010d92dd65c02fc3838e86abffa8a415d41f2160d79e31fbf740da3446910,2.1,product,
0b6df2bb33945a164e4605b5eea88ca37a95257ec7ff486be2a1911641cae71a,2.1,product,
b40f43b74e998725f04762d09ace9547e84765f290325ff5f979b1962385d426,3.15,product,
cfaf14098741e01c91f32d4c20f823cae3e04943ac5d4671758119aa8209c945,3.15,product,
306830789b89b8ab63b0727bd7b95d106641ae55b120e95d84f55e02a9e87ad6,3.15,product,
bc7698bf86990c98427c23372a41fc8a43a22c5ca0201e7fb92717c774abc6f4,3.15,product,
f6dfb597956c36c65812d1534d8ad91a281298ac03583c1661ab571a87a00229,3.15,product,
0d0e20651a339e5eda249858d6f57958950705bd1dae5f3b6ee0c67ec1f45dbf,3.75,product,
97d303228417d039bb5fe9aebe499a1deb49a07fb17bf0757780333db32d645d,3.45,product,
5699e5127116219ca89c5273966c75f55f887e235380086d1ac086cd8da596d9,3.15,product,
78ca788e642f49300833c860560b9ad79d129b7d4236d207ee5455af98ec651e,2.4,product,
e87671d97c61a6b24ed3156058e41219c252e5af14c8f449a5158b2fb65779e0,2.4,product,
2900d1f4297e7c2a0973428008092bfa0366c7230c976f0b942ae73950c6105f,2.85,product,
16ee41d72daaa54085f4931e76ed135ac2f9b5931efc0df9459a3ad195c8448a,2.7,product,
e32ed5b85c385ff92c9aa03681a6411c717cd1a07f8aff10ae7292564732f183,2.85,product,
4986165a7c7f840d928fa36120d937c3c453787ee2e4f218512072b118beed05,2.7,product,
d77778fc0e4bf931e51eb879801528ffd3f2489d9e8908e9697e687aa438cc48,2.7,product,
abcdd8ac0e391f25f932c2ea4a871dc8b535381a25f90cedd043c2e8a08a75d4,2.4,product,
05d414f929d2a8309cc7f0d1230c74e54f8941267435e851cdece018238e07d5,2.7,product,
c4aa45d47752311286161cb4389fa6c47c1b91ccd5af0f3781d42705859a2425,2.4,product,
299819fe6cead1ea35259d1395f4a04621fcbdfb2571099317cb356a7d4c5792,2.4,product,
75b677af2492b44ca64a1bdb526b5eabf19a947bd4e41478c669689eb041c253,2.4,product,
ad1d74696d3a3b0f3c8be5d2d3c20a264fb60e43c2dedc7d778d25fa18a75cf4,2.1,product,
3f02527368bc631f15029d82856e2fd0f79b5d044b68cee47f6e84b78ce6e6c0,2.1,product,
2007e64e0d2cc6ab683e76108d6f9a117b00cce15d924a3fb93929cb5a793778,2.1,product,
eab3865d7a280c667724a4bb06e4c24c1060f8bffe1953ed9a121ec60ee9a6a9,2.1,product,
73319820195d6ec5a2302138466c948cb15426a8ff65e45c5d01569f39a35464,1.95,product,
db7ff4c09d77cf541b8d57ec09b305170ba9bbf8abd92109d0bccf06a5fb2274,3.9,product,
0839e9c415057f86dc4112653fb0608c2cb400a703109811217aa7fadcc442dd,3.75,product,
5132c73a9047fd044d8e00f66e9679fcc641cda4c7f37dde97ca548ce4e04f43,3.75,product,
50ea6158055634330dac941813b83b6f93b7a1b2a51dde7ffc34662bb6f6a2e0,3.45,product,
ee6d4526907d33e4860e109357160b2833b52cabac1a4131a0fdc2e51c2a9f58,3.45,product,
2c1c72341413cdfb3b04d8f2b88830c0c7e5e9a980ce2052242ca8a83a4a92ba,3.45,product,
c805465776b2e25836517546a58b0ec8845573143de157d16dbc353bc1781274,3.45,product,
9d3973798de08f66589025a35d1f5d617dae39337e244c3f52ce4423cadbf512,3.45,product,
155a47538cc5ac3eba43049f24a3a743e42be6cf872a0f3cbf1fe2e167839696,3.3,product,
dfdb860655b1e2bd943b4022264fb8faddf06dd6c6d86edc2fe3c300d18d3478,3.3,product,
a30847fb72927cc9757295d695bc0394ea66e367e6f0fb312a4bd33aa0110365,3.15,product,
d0d929b61a151aa6e508892a2c20bd79fa4b794e84eef5dbc25106153f27f78f,3.15,product,
f6fcb6e625a4954b71d41ee542c3383b754092231f0661fe1c35c915ecfeabd7,3.15,product,
dbdb607f77a2926c0003adf52533c5af5c34f5aed0d71863191ebaf9af959fdf,3.0,product,
2e2720dc67c42f947e67c4546254b64080cfdf9a25f9c7bd2d3bcc5a05f95f5a,3.0,product,
ebfa33ec5820aada6c5128454c77e66e10d665a5920c749dfc31ac0aeb0be772,3.0,product,
5c65b1e06c41618b8c12303cff1e41041198f9046db9711b3e36f87766839d8c,2.85,product,
772242d860ac54de0d0db5fd1a814190ed5e2482d13a7b811eb8d931af86a2fa,2.85,product,
1ed1552e5b473d200e1e2a51c1e6bdc9a749a86c9eb358a81571dd3d24abdfcb,2.85,product,
9f3a594f3dc2b982b9619b18024220a9d15e92d56a2a126b5f39358fecbb9b7e,2.85,product,
926467455fb7ce500d484a0755151ad375711e460eb6ce43e940a06a314f70ad,2.7,product,
1f494008857f63fccc7a9e6931bafbbc096a69d870e8fb8149026e00dedd64ae,2.7,product,
b45a992d06a55284147376077b58123cbdf5305c54b9059e94d5ac89f48dc5b6,2.7,product,
86cff0175748b595054029b1734be2b7593fa39bdc45ee13700d4db56fb10b62,2.7,product,
498f974699a10ab1ad63d781eb59175c4a367b19204665bb3949fe744b45b3f5,2.7,product,
c62d323477e7807c2a93b1a7bd86ec926c4bbe4bd2624957321f6ba66291d850,2.7,product,
9f371601342586474f2c5022b5a501770d38a1aa25fcd4e44079c67456d0f186,2.7,product,
f8fca4171b63e0ecd0bb69e538768328a54598bdaf46af3ff4b983d20a2561d8,2.4,product,
7d29d26d06a4ee9e1dad477921079a0af030d342162a550b095b54cf17d58a78,2.4,product,
1fb808a740139978f2a225dcc799114c9cde0aba953f71ecbf92ac347d9d0309,2.4,product,
1cd2174637ca2e485771640d7b7c9150a1c455d0ca0cd1c5da41041d94cad9a6,2.4,product,
ba11f9bc0151c9d72ff8d7ae4d0f85d3ae1d3f246a642edb848cedba8a52ae62,2.4,product,
13816046980847fed74d19b34217ad5b16f219536268f9ba96bc6faf20b06873,2.25,product,
ca9127567ed05bb35b67cff8b34f9765036a02ac3f6128a846a08ecaefe87f79,4.05,product,
59ba90a99054ebd734e449ba2e29c649d34e3c72fea7fd96a012a98c48bdbcfe,4.05,product,
29d436ca8e6760f58b79c08a6c0e0fb39da2b706d84d1403717ba4d8bfd20260,2.25,product,
3732e9fc2ce8b5039b8c7e38bfc8461f367a267bcd388e9b60a2e6f45383781a,4.05,product,
09eb361a56b8ae7f8a69c46738c018ffeddc334e54d35ca4331e1a251ded9cad,4.05,product,
dbe882067cd6c235253bea24fbfbc4e5e0efcd27e37d29bc87e7923830b2eae4,2.25,product,
b208670486c54a8236dcff056851a687fff62e2fe26857c63da1c71f3e5f40f5,2.25,product,
07a106b29f9f78aa6805a4f771e7f9e272cb1aea4212a42e82127bc0f715c9fe,2.25,product,
ccf4282a3fff91dbfd28c3c05e26e1451f76375405ed6af351898b451169edd1,2.4,product,
405f200c92de89074734d772c49e6cdc9d9f7901cdc717678f76a95cd2fb630c,3.75,product,
a5ace25c0024ed6e857b553d73eb506c14227055889c84c09e66e408f571fe09,4.05,product,
9861d38a76a87162ab2d226104d88505a24e83ff4a5da208291a19fa8cd75e42,4.05,product,
6e8ef47b294f67c8803950ccd2d04227dba97ef9689ee728c9901eb5dcf8a107,3.9,product,
4f85c8442b27512d97b3da97f3f43097078c902aabd07e525d558cd6d4e91b06,3.0,product,
129ff3e4988bcf178f38d28a8cff392214ccd1b9e2ec6f8d90315dd60fc5bf64,3.0,product,
8b70f3483b4ee9104614d9cc22ad0c24759966736eb6c56316dd8a94ce7d33e0,3.0,product,
b58596df46448892ea6e9a433d64176af880ec7d2619b08613b0554e91b625dd,3.0,product,
7a2af90a49e2b7ed2e1974dbd0ae491dbed52ecad31736c5e9493f0b2cf82d4e,2.85,product,
ad0c89ff8d060c0685f23e4574bd630e33ffbf07e575eab53da7e840577e355a,2.85,product,
02c7e46680070dca8dcdd4d6b121961e2a22b47ae429460ab3d778f86d45fc96,3.0,product,
1c52a20c4d025048e0f935829668ebbccdc7570677af5ed404c905a0294c919d,2.7,product,
f9a839fa1a8066aeaadbce2555d4f8c2d1840efd56ccffe5205bb57ae3b716f2,2.7,product,
563a57bb073a510afb75a2fdb5d206c01210759718734f6df9dfa0715669cc70,2.7,product,
766ec6c85a411ada4773f252bc8c3373dd9e3bc5e230031a548b799e4aa726e8,2.4,product,
dd1ad5af058f1d4d886648e94be75579dc590146f64cabd6fc1134d8f1fe822d,2.4,product,
d80664841b19b716985ff0a69482c838c3aa5b14e96944842a3d7a232c4816a0,2.4,product,
b7b91568522c45859940c0b678133cd36fa852c331b8518557c6b4ebd6483c98,2.4,product,
0332a37e26906404195e053e7da93408877816a6f75b6d0f52cca57eda30587a,2.4,product,
f0fc8254840574fe0ca21e4efb96d3f7853fe5cf576438ec679465e9d26d02b0,2.4,product,
97f7b386032b2c35eb157eade1d964441ee7b7ea3eb0ac2acfb391cab6d92bf7,2.4,product,
b201c2414375501e7bd908be5c5ec10b8d2264b7d764e0f449af4238dafc6727,2.7,product,
7a6ee51a46ceaba2f76d291629aace38ede0a6f40db7eab52c42678c56736cad,2.4,product,
1130295e65298ae93e7102a89e0d637ff446853c4f4193d0c109a889cc8fc449,2.4,product,
3cbeb75f800cd46baec61f0764803959079e0c8e40bb8a3ed1474012794f808a,2.4,product,
f2f213714138cf9f64334142a2f8d916e4a568d3c10b27b42e0e1317dc7a6719,2.4,product,
09fc721594c143aaa789d003b5f8c73d7c25e622312f96fd7d94a9c4e6ed0433,2.25,product,
b3ba29d99bd1a083f1d7b5eb70807f4a899c60bc92fb3efc5fef87cb757e5dfd,2.25,product,
432b031511f6d24fd8b074b003308ebc0366ea3a13f2b5afe31f76a8d1916af9,2.25,product,
b39d51dd4ec819180af9946e7c304df164f21db86b4dd11ac37be41954ec2ec4,2.25,product,
a86835c55ad7e5dbffca93556dafd57414517353baab6418b0c3e561586dbb3e,2.25,product,
a80a97702fc0cf60f8c30ddd5e72577f09a13e45675c2b8080696be32305ac36,2.25,product,
f671f7199b8d1fa73ee5df3cea89c23653c7e0ecc7b047d2a30c3f610341bfd7,2.25,product,
252cd06b74862be9bb65b4c73f38bb04d97f09c73ee9ca6b3b18c93594e9cb45,2.1,product,
9d8a4400566519018f2f760e80707820d5810d45644ea5bc826e97ec4c752de6,4.05,product,
a248689c432a8081ee6ab0bd5c3abe8a860c2c52e70f6386660f48a37a738db0,3.75,product,
49d597bd34e46e3b18f1ff412b655ed23697d1777f1fe437f6738da1d95d3671,3.6,product,
ddddc06a98f96d2ca8621ad8d4c645b69e35702e0c304a2fde2404ca791e7f6a,3.45,product,
0586783d239a1b0d28528eef834cbe6995d854c79089caf83c4f5fd0de30a2a6,3.45,product,
c262803a5f91b6f856126414bbb259345cca3818d2100f80032639e909a26b6d,3.3,product,
a133330d77c3e5604d7bbc318fc94b53fe81f8b468eb34c7da66d5fb7bc784f9,3.15,product,
d206a8954ac9539821c6a31b2ae5543e57ef2854e07f8434a7d9f565fd4dc302,3.15,product,
471f40509d1077e1be2d65e76c50f546542fef080b636ef5d5216727a813e38e,2.4,product,
d425d2b547a248baace5dd3065c0498a0f322ee858fa293b2af1199051e967cb,2.25,product,
079378378b4341e32b58b5a3dff0dcce1b07935d0566357d9df97c15e0bdf2cd,2.4,product,
c82cc07830dc9325e392069a96bcc4af3e2f70bae4899ae92853ccbf3e29cccf,2.25,product,
43ec440452f8022ee4f7b58da0c2ca6657290456d81c329fd4a413e30dfd1cac,2.4,product,
971796d95bac4268997bcc9eaf54897aebb85f4e0501871da818c34e3ca2f71f,2.4,product,
811cd8f83cd469a989d1f00bd54aed41cf3d9c4fa99344bce8ab37174dc01368,2.25,product,
f7ecb115360ede036af224383b9e641d660a9ef2ca281423b61cfa046fdfa5f7,2.1,product,
9de6b5847901c564eb544b82562c7f954c4688262b71fa49b5c73543e012606f,2.25,product,
d7baa39014c0a253b6ae096107238c253481500365eccecd18a359ab376ce609,2.1,product,
bbc453494593281ebb3d53a2220163ee5a234d2d06569b41c3f38d36eecd3b47,2.1,product,
43b1d7d91381dcb7586be6710bd5493da6e28e09f670290ced9e410f932df64d,1.95,product,
962163a53f796ec46f0c559b303ad588fe3cde44205cb52e8c252630e74177d7,2.1,product,
cbf176275630bcaaab4f3885a10baacbf25d8c85a14b346767f27030ab550127,2.1,product,
ef7e50822847da9ca2df93e0b13e2ba2a4e93907793d68228f5d743eee7adc82,4.35,product,
df4610fb1190327fa2cd2e9af438c5f65249f5488839d3d9de818520ed78f1c5,1.95,product,
06f822ee4adbae4ffa31715bf8abb4b14f89bf66ffd08d044f2449b52e655dc7,2.1,product,
b4b0684a21611c79d1ddd96b02e6f676eaf06b651adce45065822850d693e479,2.1,product,
8a33b5337ff0c6d95c9134a831cc2ae7a05a6dd26c7e3a22c6e5ba8b8c3b3f72,2.1,product,
ee60a6093845a0d16b514930ac890e2275e8db9e5610a42f928624e18987450a,2.1,product,
658d48a99ce32e2e0e2df832669c3740a19f06491a0ed0ca571148c09df1fb8f,3.15,product,
07fe96f44b3ada400b5b281edb2db7889f44a54bbcdbd18fddb9e83862cd32d4,3.15,product,
9a71a51f212acef8c48994bd4a01b47f296db13a9acfbd9c9fc880ec564a1d6b,3.15,product,
5c59b01727ddca671e04e2191fdd194ffde13b5d66ba6a237ac2b20726246201,3.15,product,
d11cc9941b67ffccab8e7e497d9bb2100d37e8dd065dca7e1bd093e0e6158efa,3.15,product,
e4e411cf32db3275f67114e99d650e8c520b0fedf24dd330a4fa8843ebb65b2f,2.85,product,
1340d76b22ccf2a2cd0d6216948382dde0103120221975a15dbee2a84d9aea34,2.85,product,
30eb019176b5374ab4307d2cb0e7c5b8091bfc1dc7fde7226b281e836766fca4,2.7,product,
0c88113773761ae3c37415b857419163f91075b8e9c03a1e3117bef253c69c02,2.7,product,
aa0b73b62f835d1ef33cbba86fab2ee28520598c3f9530c33f444ad232017f65,2.7,product,
7ae4f507971dd67b14b3d1a7a572028269d644b45a479b921e9de66557327a36,2.4,product,
9de615af3ed2058978f8011e0d4973395fb691c5230b299310f9c7d91a2246b9,2.4,product,
77ab10ac1016a8f733f28d50accffc094a2564f8e6ead06f3d1b04938e443344,2.4,product,
91ad82ff5fd6a3746324b66e11f0012c6b7de6f5ac55635d15477b76f7e2984d,2.1,product,
19a6059674a4b9bbd954cd6faaf0e508d31cdbf5827dc7f6145ec8936b97e5b4,1.95,product,
444b472332298be9fa0e7f00465cea642dda7e244bd9aa9ccb2390e16b86cee7,3.9,product,
fd6254d28e16eaaf7ffb29c4ce7cd22540eb229678dee21a50cf8df7ac24b74f,3.75,product,
3f18a500958020aaf5d04453b2ea3c38a7637e6bdb4b65e8a485c84a32b505b0,3.75,product,
cb0b289031235e556485a56b9883dd0289db651efeb829bd24ffabaec2031607,3.45,product,
287ee7587e11f653ea070c7913c33e9b638289b369fa55e0c7f326ea11c3634f,3.45,product,
92be92795ce2b153300c896f5bfa2b0cb8d4b4febba798b8abe6c111077d5eae,3.3,product,
2f82a7857a6bf75df1322ea8b35278daf96146aa3f4261f981fa202080583b6d,3.15,product,
20bd25d524c3f4c501ea24680fa82cd8dde65f98d331398f99df2c9aac22ecec,3.15,product,
dff454723e1d19084687e0ffc288940484735d76be833107b57b83018db2f307,3.15,product,
a257f1e382c5c2074bbf16ab229acabfb462101a607375f61260ac98073fb4d0,3.0,product,
4e59c1b91ceefa602f463d4acfa2c512ef471adcc0258f93176669edc4ddec33,3.0,product,
3653f0e99f7c556ae8a5fe9fe25bdc6ea92217432db42b087a0430503ec05088,3.0,product,
f1ec22c1986156fa54b258afc8dcce21fae137c4b3ac22506800a4b91b7b34b7,2.85,product,
1eff620442210da492f59f8a02b1af4be79c481b332bbd5d6540797413a8871a,2.85,product,
f7fb01cb9b82e081d2bbd2de779727cab2cdd846db597b3a54e6e533b818e8b3,2.85,product,
827509419634684691a37963dc4021a1774a313e0471cc7eed5432fc861e4dae,2.7,product,
cfb0b75261cc8bd33701a6997ae162f0625d7284ead47418085d197ab1921f75,2.7,product,
4959d8a5467717f194ae342881f92f0e56a2675275a44c879848514bedcbc53b,2.7,product,
fec0628a21c61002da3e792db2a35d033a1cc276b0aa6b546cf22c7977fe8e52,2.7,product,
50e5e5cd791660df377297c8b0e61b749cce682066187460cdd38bcaa176e016,2.7,product,
2bca92c28eec41ec600d90b54921cadc97ca2f805e278cf1ee7e06088b7d488c,2.7,product,
ccf656998d011f844962f9629856712fe16e5e6467873fcc4c1bc71315cfdb31,2.4,product,
deb238750faea65998a1b4f236762d332546d8d0a57e4534447c5fcd36d91277,2.4,product,
6864366b1b22cbc9b49d302fdf51284becd0ad4cb216b98db42cbd3df84cc9ab,2.4,product,
80dce9539b1396c0d0fbcadc763bd3bdf77a02c5281ca8c28f2ff2d82034689f,2.4,product,
362f04d3260b9976c859976fe461b37e9cd3ce95e4e27526d3c9eee9b28aad49,2.25,product,
40d923e7879f2335f07e12f158bf7fa0f5dbc5b85139d48d7109e2e76a9b8308,2.25,product,
2482e94753ab86bcad58666ec0059c5f70d35fcaa5866bb9e6a99e03981938b7,2.25,product,
4d62461f41997d8de6b976129be29ce20e658ad7a96ebd9bceecb09f5a814392,2.25,product,
1740e81330f099c0a9c69e4e96c58305b8460afc0cf5c24304d723642ef922ba,2.4,product,
2753679a8c3e163706245349ffb2dcda7d80d30d0cd8be972346ef527731dafc,3.0,product,
d95b18535b92b87151da7b033e05c69d1a63a944b347693ef1d1bb21d9c7c089,3.0,product,
e6c773393b131f3f52ca3fb2fc5da4952fb28a24fb2cf6b5e75a948459c2bd8c,2.85,product,
abeda82e7533d9a35c90a29d7f0d448d92710324ae472085f50482742ddd83ee,2.85,product,
fd2f79cf054fb725f2610975a3849940541a33b2ecfe8c4f84393537c8149d29,3.0,product,
3adf239f8db3e2ac37ac6515ef6d50383a6f0e31a037d5b3145441b46dcaf8da,2.7,product,
50b6e8dc3373390939105ad7e5b5458a059bf007843089621dfd990d8188752c,2.7,product,
3dc437523ac97ce3d1d925c2a7ed0497963288ff511e891288808913fedb8131,2.7,product,
acc176597eb856a25cfd9f8cec5308d1d6c2a50294e659a28bbaf41a21a61a87,2.4,product,
145b110a164b896b3c9433391cc3b338ae087dcd7dc037e8caa77efb55d4adfd,2.4,product,
2abef4b04fc208e9ae321b697becdb5e893c38a42ce0f41525733c980d376b51,2.4,product,
4716067e39923f6ba6cde2e2b25225e144ce72d62b173e2e3408174655737b0a,2.4,product,
5033e87061629de6611ac0dec47431f7322871205faad254e737e60527b15f07,2.4,product,
97e557d19e1841dd88280012ef6ab67e4bcf81d67d0ccef77c867a42c39fa7cd,2.4,product,
ad36d42f04c8be7197a975dde0112e5397514235dc84993b1775755dc0bc62b8,2.4,product,
8dec487732befbf03773603ec1dddf5c7ebff140236097e2ec8bce84f81958c7,2.4,product,
2de7a1e3227ad34fe883131eabd8334360df308ebb2330848f577dbb218a6f34,2.4,product,
e7e2c8f3918342cf8b455c7648dd8a3b61d79c5e9f796bf3a18c488763e4f879,2.4,product,
18ff96af53d217fffbbe4d7bd0ccbd8d1b8f236594febef6a544f1a480fe8239,2.4,product,
ce1ee846037cd7c0c4c648e3758b3584e5c2194bab701a231b8ce6d8b128fcf8,2.4,product,
9a6c48aa16117d9ee924599aaa861155644fd29b94d66daa28b296a06d6680ba,2.25,product,
9f3e25b24042438801c6832bd3fa05db9d6d66c4c84f0ceca4d8060525a66cb0,2.25,product,
9705d39c2312a2b7581cecbcde9ccd45319c456e66697782183cd518e090f633,2.25,product,
3380004f9e0962bdeeb3fb40e62e0811e94a8b851c96ddf43a7902632deba651,2.25,product,
af6641d024b51d7fbcd38ade1ffc1d591bae4b07e8fe1ec24ef587ab8a677490,2.25,product,
3cbb92a15f334a10bea319f4d0838f05a949274ec55fac163258798b7975a6c5,2.25,product,
12599348886dcb0e5106ebabe378c4d1613553c540418564787ba46fefc5f60b,2.25,product,
db79082b1286e4ba3825944e10e74c001d62bbf5bc2425560ae48656a482cac6,3.15,product,
a5ba20795bdebfdc36cfd84a53fc822855e5c919b296ee18c41ac565e60debc8,3.15,product,
566e10fc4b1ae6f04b5cf6e1fde4fdd86917fc5fd13a9ad0f21d224db0c8b24b,2.4,product,
7c73c42744ca201a38c07dca67da0468cae3673deb78bc9da2528401b9d42609,2.4,product,
5dcfa23e593ca417f361778b6613deee6a835f4460df4e08e5ac78b576167bd1,2.4,product,
211594012d0e2acb91a87918c289eaa62154c437813a79284c80a9b2be6b6953,2.25,product,
394c5904112b252bb15555540dbf7bebffda7db6eb396a1a7c2c815d82052847,2.4,product,
41b478047ed7aa2b4117e5dd78f1ab2eddc0807024644989b6f84b57ceaf5022,2.4,product,
f551103d83dfab6ce2efd5aa8d07f71895d54c8843f566ce0795a645748c9462,2.25,product,
8897176d2c00fd47f07f2544c673cb13c6a0bdb22d0d3721827b299950cdf50c,2.4,product,
ab35930507080c49f5044e7ae9d15000e93ad403b92782763402acececa5109f,2.4,product,
f6cb92f31840a24f25267b8d90eb4a238b6809cfdc421507f026cff39c679cac,2.25,product,
bde0a18f2eb3c02ac17f8c1db4ac7f634d67a5745a334e2c0e69478342b5badc,2.1,product,
7c6bd86c936d3877739fa93c5378c07f251c845b4f254fe5a2d527bda680b3ac,2.25,product,
077c12d869af905327f44418e42c47eb58519e5a835ddd1da52b20368405f038,2.1,product,
8024e1bf18c8a2ff19c54c1ca119418bf6a53fefdbd1ef4a7df1a13bb7d639b2,2.1,product,
72ccd6aa7532616362915201349383241982762462b0a50768d94646de9ff70b,1.95,product,
